57,"Lionel Messi faces having his £26million luxury hotel in Spain demolished after receiving a court order. The Argentine had bought the building, which has 77 rooms, for €30million (£26.01m), back in 2017.",Lionel Messi Is 'Told To Demolish' The £26m Hotel He Bought In Barcelona,"Lionel Messi Is 'Told To Demolish' The £26m Hotel He Bought In Barcelona.Lionel Messi faces having his £26million luxury hotel in Spain demolished after receiving a court order. The Argentine had bought the building, which has 77 rooms, for €30million (£26.01m), back in 2017."
58,"LIONEL MESSI is ‘suffering’ at Paris Saint-Germain due to the weather, according to Luis Suarez. The South American duo were team-mates at Barcelona and soon struck up a close friendship that","Lionel Messi ‘suffering’ at PSG, according to close pal Luis Suarez… because of the COLD WEATHER in Paris","Lionel Messi ‘suffering’ at PSG, according to close pal Luis Suarez… because of the COLD WEATHER in Paris.LIONEL MESSI is ‘suffering’ at Paris Saint-Germain due to the weather, according to Luis Suarez. The South American duo were team-mates at Barcelona and soon struck up a close friendship that"
59,Lionel Messi is the competition's second top scorer and here we relive all 123 of his goals so far after the Paris Saint-Germain forward was awarded a seventh Ballon d'Or.,Champions League: Easy as 123! All of Messi's goals so far,Champions League: Easy as 123! All of Messi's goals so far.Lionel Messi is the competition's second top scorer and here we relive all 123 of his goals so far after the Paris Saint-Germain forward was awarded a seventh Ballon d'Or.
60,"Manchester United’s Cristiano Ronaldo, Lionel Messi & more nominated for ‘TikTok Fans' Player of the Year’ award","Manchester United’s Cristiano Ronaldo, Lionel Messi & more nominated for ‘TikTok Fans’ Player of the Year’ award","Manchester United’s Cristiano Ronaldo, Lionel Messi & more nominated for ‘TikTok Fans’ Player of the Year’ award.Manchester United’s Cristiano Ronaldo, Lionel Messi & more nominated for ‘TikTok Fans' Player of the Year’ award"
61,"Manchester United’s Cristiano Ronaldo, Lionel Messi & more nominated for ‘TikTok Fans' Player of the Year’ award","Manchester United’s Cristiano Ronaldo, Lionel Messi & more nominated for ‘TikTok Fans’ Player of the Year’ award","Manchester United’s Cristiano Ronaldo, Lionel Messi & more nominated for ‘TikTok Fans’ Player of the Year’ award.Manchester United’s Cristiano Ronaldo, Lionel Messi & more nominated for ‘TikTok Fans' Player of the Year’ award"
62,"France Football's editor-in-chief, Pascal Ferre, has revealed that he did not put Paris Saint-Germain's Lionel Messi first during the 2021 Ballon d' Or","Ballon d’ Or 2021: I didn’t put Messi first – Organizer chief, Ferre opens up","Ballon d’ Or 2021: I didn’t put Messi first – Organizer chief, Ferre opens up.France Football's editor-in-chief, Pascal Ferre, has revealed that he did not put Paris Saint-Germain's Lionel Messi first during the 2021 Ballon d' Or"
63,"Following Lionel Messi's record seventh Ballon d'Or win on Monday, the PSG superstar's week is about to go from boom",Lionel Messi’s £26 million hotel in Barcelona set to be demolished,"Lionel Messi’s £26 million hotel in Barcelona set to be demolished.Following Lionel Messi's record seventh Ballon d'Or win on Monday, the PSG superstar's week is about to go from boom"
64,"<p>Luis Suarez has insisted that his former Barcelona teammate Lionel Messi is ""struggling at Paris Saint-Germain"" following his move from Camp Nou in the summer.</p>","Luis Suarez claims Lionel Messi is ""suffering at PSG""","Luis Suarez claims Lionel Messi is ""suffering at PSG"".<p>Luis Suarez has insisted that his former Barcelona teammate Lionel Messi is ""struggling at Paris Saint-Germain"" following his move from Camp Nou in the summer.</p>"
65,<p>Paris Saint Germain presented Lionel Messi's seventh Ballon D'or and goalkeeper Gianluigi Donnarumma's best goalkeeper gong to their fans with music from Dawuni</p>,Video: PSG celebrate Lionel Messi's 7th Ballon D'or with Rocky Dawuni's song,Video: PSG celebrate Lionel Messi's 7th Ballon D'or with Rocky Dawuni's song.<p>Paris Saint Germain presented Lionel Messi's seventh Ballon D'or and goalkeeper Gianluigi Donnarumma's best goalkeeper gong to their fans with music from Dawuni</p>
66,Lionel Messi had another game to forget as PSG could only manage a 1-1 draw against Lens in Ligue 1 last night.,Twitter explodes as Lionel Messi blanks yet again in PSG's 1-1 draw against Lens,Twitter explodes as Lionel Messi blanks yet again in PSG's 1-1 draw against Lens.Lionel Messi had another game to forget as PSG could only manage a 1-1 draw against Lens in Ligue 1 last night.
67,"<p>When the year 2021 had started, who would have thought that legendary footballer Lionel Messi will bid farewell to La Liga giants Barcelona and find a new home in France? Well, it actually happened and 2021 ended as a turbulent year in Messi's illustrious career so far.</p>","Lionel Messi in 2021: Dramatic Barca exit, maiden international trophy and a record-extending 7th Ballon d'Or","Lionel Messi in 2021: Dramatic Barca exit, maiden international trophy and a record-extending 7th Ballon d'Or.<p>When the year 2021 had started, who would have thought that legendary footballer Lionel Messi will bid farewell to La Liga giants Barcelona and find a new home in France? Well, it actually happened and 2021 ended as a turbulent year in Messi's illustrious career so far.</p>"
68,Lionel Messi won a record seventh Ballon d'Or on Monday but the Paris Saint-Germain superstar's week has taken a turn for the worse after his hotel in Barcelona was reportedly slapped with a court ord,Lionel Messi 'ordered to demolish' luxury Barcelona hotel after £26m oversight,Lionel Messi 'ordered to demolish' luxury Barcelona hotel after £26m oversight.Lionel Messi won a record seventh Ballon d'Or on Monday but the Paris Saint-Germain superstar's week has taken a turn for the worse after his hotel in Barcelona was reportedly slapped with a court ord
69,Lionel Messi won a record seventh Ballon d'Or on Monday but the Paris Saint-Germain superstar's week has taken a turn for the worse after his hotel in Barcelona was reportedly slapped with a court ord,Lionel Messi 'ordered to demolish' luxury Barcelona hotel after £26m oversight,Lionel Messi 'ordered to demolish' luxury Barcelona hotel after £26m oversight.Lionel Messi won a record seventh Ballon d'Or on Monday but the Paris Saint-Germain superstar's week has taken a turn for the worse after his hotel in Barcelona was reportedly slapped with a court ord
70,BRAZIL’S five votes for this year’s Ballon d’Or trophy have been revealed. And victor Lionel Messi was completely omitted after leading Argentina to Copa America glory over the Samba Boys in July.,Brazil’s five Ballon d’Or votes revealed as Lionel Messi is completely omitted after Argentina’s Copa America win,Brazil’s five Ballon d’Or votes revealed as Lionel Messi is completely omitted after Argentina’s Copa America win.BRAZIL’S five votes for this year’s Ballon d’Or trophy have been revealed. And victor Lionel Messi was completely omitted after leading Argentina to Copa America glory over the Samba Boys in July.
71,"<p>According to PSG forward Lionel Messi's former Barcelona teammate Luis Suarez, the Argentine forward is not enjoying the weather in France.</p>","Lionel Messi Not Enjoying The Cold Weather In France Since Joining PSG, Claims Luis Suarez","Lionel Messi Not Enjoying The Cold Weather In France Since Joining PSG, Claims Luis Suarez.<p>According to PSG forward Lionel Messi's former Barcelona teammate Luis Suarez, the Argentine forward is not enjoying the weather in France.</p>"
72,"By Mark Keohane CRISTIANO Ronaldo wears the No 7 but it is Lionel Messi who now has seven Ballon d'Or titles – the most in history and two more than Ronaldo, who at 36 is unlikely to",Like it or not Lionel Messi was top dog for the Ballon d'Or in 2021,"Like it or not Lionel Messi was top dog for the Ballon d'Or in 2021.By Mark Keohane CRISTIANO Ronaldo wears the No 7 but it is Lionel Messi who now has seven Ballon d'Or titles – the most in history and two more than Ronaldo, who at 36 is unlikely to"
73,"Cristiano Ronaldo and Lionel Messi's goals in every calendar since 2002... Two of the finest players ever to grace the game of football, Cristiano Ronaldo and Lionel Messi have been at the top of their game for the past two decades.",Cristiano Ronaldo vs Lionel Messi: How many goals have they scored in every calendar year?,"Cristiano Ronaldo vs Lionel Messi: How many goals have they scored in every calendar year?.Cristiano Ronaldo and Lionel Messi's goals in every calendar since 2002... Two of the finest players ever to grace the game of football, Cristiano Ronaldo and Lionel Messi have been at the top of their game for the past two decades."
74,LIONEL MESSI’S week may have gone from boom to doom after his £26m hotel was reportedly ordered to be demolished. Paris Saint-Germain’s Argentine legend was celebrating on Monday when he lifted,Lionel Messi ‘ordered to DEMOLISH £26million Barcelona hotel as 77-bedroom building doesn’t meet city standards’,Lionel Messi ‘ordered to DEMOLISH £26million Barcelona hotel as 77-bedroom building doesn’t meet city standards’.LIONEL MESSI’S week may have gone from boom to doom after his £26m hotel was reportedly ordered to be demolished. Paris Saint-Germain’s Argentine legend was celebrating on Monday when he lifted
